2023/6/20 22:12:34:521,-72.27387,0.2833274,15.03562,0,350.1784,0
2023/6/20 22:12:34:625,-72.27162,0.2833274,15.02376,0,347.0851,0
2023/6/20 22:12:34:723,-72.28149,0.2833274,15.06089,0,344.1277,0
2023/6/20 22:12:34:822,-72.30827,0.2833274,15.14474,0,341.168,0
2023/6/20 22:12:34:921,-72.3524,0.2833274,15.26424,0,338.8657,0
2023/6/20 22:12:35:21,-72.40993,0.2833274,15.40539,0,337.0385,0
2023/6/20 22:12:35:124,-72.47694,0.2833274,15.55319,0,334.354,0
2023/6/20 22:12:35:222,-72.55162,0.2833274,15.69802,0,331.4174,0
2023/6/20 22:12:35:324,-72.63379,0.2833274,15.83873,0,328.362,0
2023/6/20 22:12:35:423,-72.7231,0.2833274,15.97502,0,325.4017,0
2023/6/20 22:12:35:522,-72.81896,0.2833274,16.10634,0,322.8524,0
2023/6/20 22:12:35:623,-72.91435,0.2833274,16.22756,0,321.1352,0
2023/6/20 22:12:35:722,-72.99779,0.2833274,16.32875,0,319.9191,0
2023/6/20 22:12:35:822,-73.06364,0.2833274,16.40528,0,318.9219,0
2023/6/20 22:12:35:922,-73.11745,0.2833274,16.4667,0,318.7601,0
2023/6/20 22:12:36:22,-73.15601,0.2833274,16.51068,0,318.7599,0
2023/6/20 22:12:36:121,-73.16974,0.2833274,16.52635,0,318.7598,0
2023/6/20 22:12:36:223,-73.15187,0.2833274,16.50596,0,318.7596,0
2023/6/20 22:12:36:322,-73.10772,0.2833274,16.4556,0,318.7595,0
2023/6/20 22:12:36:422,-73.04379,0.2833274,16.38267,0,318.7594,0
2023/6/20 22:12:36:522,-72.96227,0.2833274,16.28968,0,318.7593,0
2023/6/20 22:12:36:622,-72.87283,0.2833274,16.18766,0,318.7591,0
2023/6/20 22:12:36:722,-72.78398,0.2833274,16.08631,0,318.759,0
2023/6/20 22:12:36:821,-72.70448,0.2833274,15.99601,0,318.4296,0
2023/6/20 22:12:36:924,-72.64357,0.2833274,15.92865,0,317.4157,0
2023/6/20 22:12:37:21,-72.60967,0.2833274,15.89207,0,317.0937,0
2023/6/20 22:12:37:122,-72.59797,0.2833274,15.87948,0,317.0935,0
2023/6/20 22:12:37:469,-72.58971,0.2009237,15.87059,0,317.0934,0
2023/6/20 22:12:37:471,-72.58282,0.02434492,15.86319,0,317.0933,0
2023/6/20 22:12:37:472,-72.58141,-0.01448631,15.8617,0,317.0931,0
2023/6/20 22:12:37:527,-72.57671,0.2833274,15.85665,0,316.8965,0
2023/6/20 22:12:37:629,-72.56451,0.2833274,15.84385,0,315.8286,0
2023/6/20 22:12:37:729,-72.55074,0.2833274,15.8301,0,313.8975,0
2023/6/20 22:12:37:826,-72.53639,0.2833274,15.81697,0,311.2006,0
2023/6/20 22:12:37:926,-72.52136,0.2833274,15.80461,0,308.1976,0
2023/6/20 22:12:38:26,-72.50572,0.2833274,15.79304,0,305.2044,0
2023/6/20 22:12:38:126,-72.48949,0.2833274,15.78231,0,302.205,0
2023/6/20 22:12:38:225,-72.47267,0.2833274,15.77242,0,299.2102,0
2023/6/20 22:12:38:326,-72.45064,0.2833274,15.76102,0,296.1826,0
2023/6/20 22:12:38:426,-72.41023,0.2833274,15.74276,0,293.2032,0
2023/6/20 22:12:38:529,-72.33775,0.2833274,15.71441,0,290.1436,0
2023/6/20 22:12:38:627,-72.23286,0.2833274,15.67869,0,287.8906,0
2023/6/20 22:12:38:727,-72.10905,0.2833274,15.64146,0,285.6375,0
2023/6/20 22:12:38:825,-71.9738,0.2833274,15.60778,0,282.7457,0
2023/6/20 22:12:38:925,-71.81778,0.2833274,15.57692,0,280.253,0
2023/6/20 22:12:39:334,-71.61948,0.2597842,15.54105,0,280.2528,0
2023/6/20 22:12:39:337,-71.45422,0.1420641,15.51116,0,280.2527,0
2023/6/20 22:12:39:339,-71.32176,-0.01612782,15.4872,0,280.2526,0
2023/6/20 22:12:39:340,-71.32171,0.2833274,15.48719,0,280.2525,0
2023/6/20 22:12:39:440,-71.15321,0.2833274,15.4573,0,279.7112,0
2023/6/20 22:12:39:531,-70.96945,0.2833274,15.42646,0,279.4329,0
2023/6/20 22:12:39:653,-70.70806,0.2715559,15.38327,0,279.3056,0
2023/6/20 22:12:39:731,-70.49516,0.2833274,15.35066,0,278.3296,0
2023/6/20 22:12:39:832,-70.1828,0.2833274,15.31051,0,276.4779,0
2023/6/20 22:12:39:931,-69.81937,0.2833274,15.2788,0,273.8,0
2023/6/20 22:12:40:32,-69.40514,0.2833274,15.26374,0,270.894,0
2023/6/20 22:12:40:132,-68.94705,0.2833274,15.26684,0,268.7877,0
2023/6/20 22:12:40:230,-68.45811,0.2833274,15.28368,0,267.6064,0
2023/6/20 22:12:40:330,-67.95866,0.2833274,15.30682,0,267.2794,0
2023/6/20 22:12:40:431,-67.45922,0.2833274,15.33005,0,267.485,0
2023/6/20 22:12:40:534,-66.96416,0.2833274,15.34731,0,268.578,0
2023/6/20 22:12:40:637,-66.48724,0.2833274,15.35441,0,269.5201,0
2023/6/20 22:12:40:731,-66.04459,0.2833274,15.35731,0,269.6443,0
2023/6/20 22:12:40:830,-65.64845,0.2833274,15.35977,0,269.6443,0
2023/6/20 22:12:41:249,-65.20015,0.2597837,15.36255,0,269.6441,0
2023/6/20 22:12:41:252,-64.82656,0.1420639,15.36487,0,269.644,0
2023/6/20 22:12:41:253,-64.48756,-0.01612782,15.36698,0,269.6439,0
2023/6/20 22:12:41:255,-64.33565,0.2833274,15.36792,0,269.6439,0
2023/6/20 22:12:41:342,-63.95907,0.2833274,15.37026,0,269.6438,0
2023/6/20 22:12:41:448,-63.56725,0.2833274,15.3714,0,270.1863,0
2023/6/20 22:12:41:544,-63.14389,0.2833274,15.36676,0,270.8703,0
2023/6/20 22:12:41:641,-62.67609,0.2833274,15.35932,0,270.9138,0
2023/6/20 22:12:41:743,-62.17642,0.2833274,15.35135,0,270.9137,0
2023/6/20 22:12:41:844,-61.67648,0.2833274,15.34338,0,270.9136,0
2023/6/20 22:12:42:278,-61.07656,0.2597835,15.33381,0,270.9135,0
2023/6/20 22:12:42:280,-60.57663,0.1420636,15.32584,0,270.9134,0
2023/6/20 22:12:42:281,-60.11127,-0.01612782,15.31842,0,270.9133,0
2023/6/20 22:12:42:282,-59.85826,0.2833274,15.31439,0,270.9132,0
2023/6/20 22:12:42:377,-59.35833,0.2833274,15.30574,0,271.0141,0
2023/6/20 22:12:42:477,-58.85841,0.2833274,15.29689,0,271.014,0
2023/6/20 22:12:42:577,-58.35851,0.2833274,15.28715,0,271.3017,0
2023/6/20 22:12:42:677,-57.8588,0.2833274,15.27041,0,272.4831,0
2023/6/20 22:12:43:104,-57.25938,0.2597837,15.2438,0,272.5415,0
2023/6/20 22:12:43:107,-56.75988,0.1420629,15.22163,0,272.5414,0
2023/6/20 22:12:43:109,-56.29491,-0.01612782,15.20099,0,272.5413,0
2023/6/20 22:12:43:132,-55.90224,0.2715554,15.18357,0,272.5412,0
2023/6/20 22:12:43:208,-55.50629,0.2833274,15.16414,0,273.0864,0
2023/6/20 22:12:43:305,-55.02783,0.2833274,15.13265,0,274.4609,0
2023/6/20 22:12:43:407,-54.58335,0.2833274,15.08813,0,276.7781,0
2023/6/20 22:12:43:506,-54.18646,0.2833274,15.02926,0,279.7001,0
2023/6/20 22:12:43:605,-53.84197,0.2833274,14.95968,0,282.6932,0
2023/6/20 22:12:43:708,-53.55,0.2833274,14.88466,0,285.7381,0
2023/6/20 22:12:43:809,-53.31033,0.2833274,14.80946,0,288.7847,0
2023/6/20 22:12:43:907,-53.12186,0.2833274,14.73932,0,291.7123,0
2023/6/20 22:12:44:8,-52.9828,0.2833274,14.67922,0,294.7523,0
2023/6/20 22:12:44:109,-52.89071,0.2833274,14.6336,0,297.8015,0
2023/6/20 22:12:44:210,-52.83345,0.2833274,14.60143,0,300.8065,0
2023/6/20 22:12:44:702,-52.78114,0.2715576,14.56988,0,301.0991,0
2023/6/20 22:12:44:704,-52.73755,0.1734567,14.54358,0,301.099,0
2023/6/20 22:12:44:706,-52.69396,-0.02274179,14.51729,0,301.0989,0
2023/6/20 22:12:44:707,-52.69387,-0.0144763,14.51725,0,301.0988,0
2023/6/20 22:12:44:779,-52.65833,0.2833274,14.49572,0,301.415,0
2023/6/20 22:12:44:878,-52.61382,0.2833274,14.46797,0,302.5838,0
2023/6/20 22:12:44:975,-52.57011,0.2833274,14.43896,0,304.5868,0
2023/6/20 22:12:45:77,-52.52779,0.2833274,14.40797,0,307.5027,0
2023/6/20 22:12:45:175,-52.48713,0.2833274,14.37483,0,310.4333,0
2023/6/20 22:12:45:276,-52.44827,0.2833274,14.3396,0,313.4844,0
2023/6/20 22:12:45:376,-52.41131,0.2833274,14.30237,0,316.4689,0
2023/6/20 22:12:45:476,-52.37635,0.2833274,14.26327,0,319.4605,0
2023/6/20 22:12:45:575,-52.34348,0.2833274,14.22239,0,322.4555,0
2023/6/20 22:12:45:676,-52.3128,0.2833274,14.17985,0,325.4746,0
2023/6/20 22:12:45:774,-52.28435,0.2833274,14.13578,0,328.436,0
2023/6/20 22:12:45:877,-52.25824,0.2833274,14.09029,0,331.5479,0
2023/6/20 22:12:45:976,-52.23455,0.2833274,14.04348,0,334.4498,0
2023/6/20 22:12:46:75,-52.21336,0.2833274,13.9955,0,337.4513,0
2023/6/20 22:12:46:175,-52.19473,0.2833274,13.94647,0,340.4505,0
2023/6/20 22:12:46:275,-52.17869,0.2833274,13.89653,0,343.4402,0
2023/6/20 22:12:46:376,-52.16528,0.2833274,13.84582,0,346.474,0
2023/6/20 22:12:46:476,-52.15455,0.2833274,13.79447,0,349.4482,0
2023/6/20 22:12:46:575,-52.14651,0.2833274,13.74264,0,352.431,0
2023/6/20 22:12:46:676,-52.1412,0.2833274,13.69045,0,355.4687,0
2023/6/20 22:12:46:776,-52.13863,0.2833274,13.63806,0,358.4597,0
2023/6/20 22:12:46:876,-52.13881,0.2833274,13.58561,0,361.445,0
2023/6/20 22:12:47:323,-52.14143,0.2440877,13.52271,0,362.4883,0
2023/6/20 22:12:47:325,-52.14371,0.1067476,13.4703,0,362.4882,0
2023/6/20 22:12:47:327,-52.14508,-0.01480556,13.43877,0,362.4881,0
2023/6/20 22:12:47:353,-52.14554,0.2833274,13.42829,0,362.488,0
2023/6/20 22:12:47:445,-52.14782,0.2833274,13.37588,0,362.4879,0
2023/6/20 22:12:47:545,-52.1501,0.2833274,13.32347,0,362.4879,0
2023/6/20 22:12:47:643,-52.15242,0.2833274,13.27005,0,362.4878,0
2023/6/20 22:12:47:742,-52.15521,0.2833274,13.20567,0,362.4877,0
2023/6/20 22:12:47:844,-52.15913,0.2833274,13.11542,0,362.4876,0
2023/6/20 22:12:47:943,-52.16481,0.2833274,12.98483,0,362.4875,0
2023/6/20 22:12:48:43,-52.17263,0.2833274,12.80472,0,362.4874,0
2023/6/20 22:12:48:143,-52.18263,0.2833274,12.5745,0,362.4874,0
2023/6/20 22:12:48:244,-52.1948,0.2833274,12.29447,0,362.4873,0
2023/6/20 22:12:48:343,-52.20912,0.2833274,11.96481,0,362.4872,0
2023/6/20 22:12:48:447,-52.2253,0.2833274,11.59218,0,362.4871,0
2023/6/20 22:12:48:546,-52.24273,0.2833274,11.19104,0,362.487,0
2023/6/20 22:12:48:644,-52.26072,0.2833274,10.77667,0,362.4869,0
2023/6/20 22:12:48:743,-52.27852,0.2833274,10.36693,0,362.4869,0
2023/6/20 22:12:48:843,-52.29543,0.2833274,9.977734,0,362.4868,0
2023/6/20 22:12:48:944,-52.31078,0.2833274,9.624045,0,362.4867,0
2023/6/20 22:12:49:44,-52.32407,0.2833274,9.317998,0,362.4866,0
2023/6/20 22:12:49:142,-52.33525,0.2833274,9.060633,0,362.4865,0
2023/6/20 22:12:49:244,-52.34472,0.2833274,8.842443,0,362.4865,0
2023/6/20 22:12:49:703,-52.3549,0.2715554,8.60814,0,362.4864,0
2023/6/20 22:12:49:705,-52.36329,0.1734557,8.414942,0,362.4863,0
2023/6/20 22:12:49:706,-52.37169,-0.02274704,8.221745,0,362.4862,0
2023/6/20 22:12:49:708,-52.37224,-0.01447821,8.208557,0,362.4861,0
2023/6/20 22:12:49:780,-52.37902,0.2833274,8.052222,0,362.4861,0
2023/6/20 22:12:49:882,-52.38806,0.2833274,7.844201,0,362.486,0
2023/6/20 22:12:49:979,-52.39835,0.2833274,7.607123,0,362.486,0
2023/6/20 22:12:50:79,-52.4105,0.2833274,7.327362,0,362.4859,0
2023/6/20 22:12:50:179,-52.4248,0.2833274,6.997768,0,362.4858,0
2023/6/20 22:12:50:280,-52.4413,0.2833274,6.617993,0,362.4858,0
2023/6/20 22:12:50:379,-52.45987,0.2833274,6.189986,0,362.4857,0
2023/6/20 22:12:50:479,-52.47942,0.2833274,5.739848,0,362.4857,0
2023/6/20 22:12:50:579,-52.49837,0.2833274,5.303256,0,362.4856,0
2023/6/20 22:12:50:680,-52.51609,0.2833274,4.895082,0,362.4855,0
2023/6/20 22:12:50:780,-52.53194,0.2833274,4.529798,0,362.4855,0
2023/6/20 22:12:50:879,-52.5457,0.2833274,4.21294,0,362.4854,0
2023/6/20 22:12:50:982,-52.55724,0.2833274,3.946947,0,362.4854,0
2023/6/20 22:12:51:79,-52.56729,0.2833274,3.715496,0,362.4853,0
2023/6/20 22:12:51:471,-52.57926,0.2440877,3.439693,0,362.4852,0
2023/6/20 22:12:51:472,-52.58923,0.1067476,3.209858,0,362.4852,0
2023/6/20 22:12:51:474,-52.59624,-0.01480603,3.048289,0,362.4851,0
2023/6/20 22:12:51:492,-52.60104,0.2833274,2.937455,0,362.485,0
2023/6/20 22:12:51:602,-52.61126,0.2833274,2.702046,0,362.485,0
2023/6/20 22:12:51:695,-52.62231,0.2833274,2.447237,0,362.4849,0
2023/6/20 22:12:51:793,-52.63491,0.2833274,2.157013,0,362.4849,0
2023/6/20 22:12:51:891,-52.6496,0.2833274,1.818371,0,362.4848,0
2023/6/20 22:12:51:993,-52.66644,0.2833274,1.430361,0,362.4847,0
2023/6/20 22:12:52:92,-52.68499,0.2833274,1.002994,0,362.4847,0
2023/6/20 22:12:52:193,-52.70449,0.2833274,0.5536547,0,362.4846,0
2023/6/20 22:12:52:291,-52.72372,0.2833274,0.1103048,0,362.4846,0
2023/6/20 22:12:52:392,-52.74197,0.2833274,-0.3100357,0,362.4845,0
2023/6/20 22:12:52:492,-52.75856,0.2833274,-0.6925163,0,362.4844,0
2023/6/20 22:12:52:592,-52.77306,0.2833274,-1.026583,0,362.4844,0
2023/6/20 22:12:52:693,-52.78542,0.2833274,-1.311562,0,362.4843,0
2023/6/20 22:12:52:795,-52.7956,0.2833274,-1.546228,0,362.4843,0
2023/6/20 22:12:52:891,-52.80358,0.2833274,-1.730265,0,362.4842,0
2023/6/20 22:12:52:992,-52.80939,0.2833274,-1.864155,0,362.4841,0
2023/6/20 22:12:53:97,-52.81304,0.2833274,-1.94833,0,362.4841,0
2023/6/20 22:12:53:193,-52.81457,0.2833274,-1.98354,0,362.484,0
2023/6/20 22:12:53:293,-52.81441,0.2833274,-1.979729,0,362.484,0
2023/6/20 22:12:53:392,-52.81321,0.2833274,-1.952215,0,362.4839,0
2023/6/20 22:12:53:493,-52.81163,0.2833274,-1.915792,0,362.4839,0
2023/6/20 22:12:53:870,-52.80971,0.2244678,-1.871515,0,362.4838,0
2023/6/20 22:12:53:873,-52.80811,0.06750774,-1.834618,0,362.4838,0
2023/6/20 22:12:53:875,-52.80745,-0.01454377,-1.819798,0,362.4837,0
2023/6/20 22:12:53:909,-52.8068,0.2833274,-1.805037,0,362.5975,0
2023/6/20 22:12:53:0,-52.80495,0.2833274,-1.768154,0,363.326,0
2023/6/20 22:12:54:97,-52.80228,0.2833274,-1.731323,0,364.947,0
2023/6/20 22:12:54:197,-52.79823,0.2833274,-1.69462,0,367.4703,0
2023/6/20 22:12:54:299,-52.7923,0.2833274,-1.658175,0,370.5283,0
2023/6/20 22:12:54:398,-52.78449,0.2833274,-1.622084,0,373.514,0
2023/6/20 22:12:54:497,-52.77479,0.2833274,-1.586454,0,376.5128,0
2023/6/20 22:12:54:597,-52.76323,0.2833274,-1.551384,0,379.5078,0
2023/6/20 22:12:54:696,-52.74988,0.2833274,-1.516958,0,382.4642,0
2023/6/20 22:12:54:800,-52.73475,0.2833274,-1.483276,0,385.5491,0
2023/6/20 22:12:54:899,-52.71786,0.2833274,-1.450434,0,388.5363,0
2023/6/20 22:12:54:998,-52.6993,0.2833274,-1.41852,0,391.5075,0
2023/6/20 22:12:55:99,-52.67908,0.2833274,-1.387623,0,394.5377,0
2023/6/20 22:12:55:199,-52.65727,0.2833274,-1.357822,0,397.5262,0
2023/6/20 22:12:55:298,-52.63392,0.2833274,-1.329214,0,400.4803,0
2023/6/20 22:12:55:398,-52.6091,0.2833274,-1.301878,0,403.4967,0
2023/6/20 22:12:55:497,-52.58289,0.2833274,-1.275869,0,406.4672,0
2023/6/20 22:12:55:598,-52.55535,0.2833274,-1.251266,0,409.509,0
2023/6/20 22:12:55:697,-52.52656,0.2833274,-1.228151,0,412.5069,0
2023/6/20 22:12:55:798,-52.4966,0.2833274,-1.206558,0,415.5028,0
